都道府県,ID,遺跡群名,遺跡名,地点地区名,文化層石器文化,Latitude,Longitude,時期区分
東京都,132004,多摩ニュータウン遺跡群,多摩ニュータウンNo.769遺跡,,,35.62666667,139.4308333,2
東京都,132005,多摩ニュータウン遺跡群,多摩ニュータウンNo.769遺跡,,,35.62666667,139.4308333,1
東京都,132006,多摩ニュータウン遺跡群,多摩ニュータウンNo.769遺跡,,,35.62666667,139.4308333,2
東京都,132007,多摩ニュータウン遺跡群,多摩ニュータウンNo.769遺跡,,,35.62666667,139.4308333,1
東京都,132008,多摩ニュータウン遺跡群,多摩ニュータウンNo.769遺跡,,,35.62666667,139.4308333,1
東京都,132009,多摩ニュータウン遺跡群,多摩ニュータウンNo.774・775遺跡,,,35.62805556,139.4341667,1
東京都,132010,多摩ニュータウン遺跡群,多摩ニュータウンNo.774・775遺跡,,,35.62805556,139.4341667,1
東京都,132011,多摩ニュータウン遺跡群,多摩ニュータウンNo.774・775遺跡,,,35.62805556,139.4341667,0
東京都,132012,多摩ニュータウン遺跡群,多摩ニュータウンNo.782遺跡,,表土,35.62722222,139.4416667,2
東京都,132013,多摩ニュータウン遺跡群,多摩ニュータウンNo.796遺跡,,再堆積土,35.62888889,139.3980556,2
東京都,132014,多摩ニュータウン遺跡群,多摩ニュータウンNo.799遺跡,B地点,Ⅰ層,35.62944444,139.3919444,1
東京都,132015,多摩ニュータウン遺跡群,多摩ニュータウンNo.799遺跡,D地点,Ⅰ層,35.62888889,139.3922222,0
東京都,132016,多摩ニュータウン遺跡群,多摩ニュータウンNo.831遺跡,,Ⅰ層,35.61472222,139.3619444,2
東京都,132017,多摩ニュータウン遺跡群,多摩ニュータウンNo.836遺跡,,Ⅴ2層,35.6125,139.3444444,2
東京都,132018,多摩ニュータウン遺跡群,多摩ニュータウンNo.837遺跡,,,35.61055556,139.3452778,2
東京都,132019,多摩ニュータウン遺跡群,多摩ニュータウンNo.839・840遺跡,,,35.60944444,139.3505556,3
東京都,132020,多摩ニュータウン遺跡群,多摩ニュータウンNo.842遺跡,,,35.61055556,139.355,2
東京都,132021,多摩ニュータウン遺跡群,多摩ニュータウンNo.860遺跡,,ローム層中（ソフトローム下部～ハードローム上部）,35.63361111,139.4527778,2
東京都,132022,多摩ニュータウン遺跡群,多摩ニュータウンNo.860遺跡,,,35.63361111,139.4527778,2
東京都,132023,多摩ニュータウン遺跡群,多摩ニュータウンNo.861遺跡,,,35.62888889,139.4555556,4
東京都,132024,多摩ニュータウン遺跡群,多摩ニュータウンNo.863遺跡,,Ⅲ層～縄文包含層（プライマリーではない）,35.625,139.4691667,1
東京都,132025,多摩ニュータウン遺跡群,多摩ニュータウンNo.871遺跡,,縄文包含層,35.62555556,139.4775,3
東京都,132026,多摩ニュータウン遺跡群,多摩ニュータウンNo.891遺跡,,,35.635,139.3988889,4
東京都,132027,多摩ニュータウン遺跡群,多摩ニュータウンNo.915遺跡,,第二黒色帯,35.59888889,139.3797222,1
東京都,132028,多摩ニュータウン遺跡群,多摩ニュータウンNo.920遺跡,,縄文他包含層,35.60111111,139.3758333,1
東京都,132029,多摩ニュータウン遺跡群,多摩ニュータウンNo.924遺跡,,,35.60333333,139.3777778,2
東京都,132030,多摩ニュータウン遺跡群,多摩ニュータウンNo.938遺跡,,,35.60194444,139.3691667,2
東京都,132031,多摩ニュータウン遺跡群,多摩ニュータウンNo.939遺跡,,縄文包含層,35.60055556,139.3680556,1
東京都,132032,多摩ニュータウン遺跡群,多摩ニュータウンNo.939遺跡,,住居跡包含層他,35.60055556,139.3680556,1
東京都,132033,多摩ニュータウン遺跡群,多摩ニュータウンNo.947遺跡,,,35.60361111,139.3625,1
東京都,132034,多摩ニュータウン遺跡群,多摩ニュータウンNo.950遺跡,,ⅤH層下部～Ⅵ層上部,35.60222222,139.3619444,1
東京都,132035,多摩ニュータウン遺跡群,多摩ニュータウンNo.951・952遺跡,,Ⅰ層,35.60472222,139.3591667,2
東京都,132036,多摩ニュータウン遺跡群,多摩ニュータウンNo.955遺跡,,Ⅳ層,35.60638889,139.3575,4
東京都,132037,多摩ニュータウン遺跡群,多摩ニュータウンNo.960遺跡,,縄文包含層,35.60666667,139.3505556,1
東京都,132038,多摩ニュータウン遺跡群,多摩ニュータウンNo.206遺跡,,,35.60555556,139.3794444,1
東京都,132039,多摩ニュータウン遺跡群,多摩ニュータウンNo.248遺跡,,,35.60416667,139.3638889,0
東京都,132040,多摩ニュータウン遺跡群,多摩ニュータウンNo.309遺跡,,,35.61333333,139.3569444,2
東京都,132041,多摩ニュータウン遺跡群,多摩ニュータウンNo.309遺跡,,,35.61333333,139.3569444,1
東京都,132042,多摩ニュータウン遺跡群,多摩ニュータウンNo.309遺跡,,,35.61333333,139.3569444,1
東京都,132043,多摩ニュータウン遺跡群,多摩ニュータウンNo.309遺跡,,グリッド出土,35.61333333,139.3569444,1
東京都,132044,多摩ニュータウン遺跡群,多摩ニュータウンNo.309遺跡,,ⅡY層,35.61333333,139.3569444,4
東京都,132045,多摩ニュータウン遺跡群,多摩ニュータウンNo.661遺跡,,,35.61055556,139.39,2
東京都,132046,多摩ニュータウン遺跡群,多摩ニュータウンNo.721遺跡,,,35.62833333,139.4072222,3
東京都,132047,多摩ニュータウン遺跡群,多摩ニュータウンNo.734遺跡,,,35.61166667,139.4016667,0
東京都,132048,多摩ニュータウン遺跡群,多摩ニュータウンNo.446遺跡,第4次調査区,,35.63694444,139.4108333,3
東京都,132049,多摩ニュータウン遺跡群,多摩ニュータウンNo.200遺跡,第2次調査区,縄文包含層,35.60055556,139.3822222,1
東京都,132050,多摩ニュータウン遺跡群,多摩ニュータウンNo.446遺跡,第5次調査区,,35.63694444,139.4108333,3
東京都,132051,川島谷遺跡群,第3地点遺跡,,斜面流れ込み土,35.58222222,139.4533333,1
東京都,132052,川島谷遺跡群,第10地点遺跡,,ローム漸移層,35.58111111,139.4505556,0
東京都,132053,三輪南遺跡群,A-3地点遺跡,,,35.57111111,139.4858333,4
東京都,132054,三輪南遺跡群,A-8地点遺跡,,,35.57555556,139.4880556,1
東京都,132055,裏宿遺跡群,,F区,,35.66222222,139.2772222,2
東京都,132056,,梅坪・沖の前遺跡,第1次調査区,Ⅳ層上部～Ⅴ層,35.68555556,139.3402778,1
東京都,132057,小山田遺跡群,,No.12,,35.58916667,139.4072222,2
東京都,132058,小山田遺跡群,,No.23,,35.58833333,139.4066667,1
東京都,132059,,武蔵岡遺跡,尾根地区,ハードローム上面,35.60833333,139.3033333,2
東京都,132060,,武蔵岡遺跡,尾根地区,縄文包含層,35.60833333,139.3033333,2
東京都,132061,,武蔵岡遺跡,滝ノ谷C地区,,35.60916667,139.3033333,0
東京都,132062,小山田遺跡群,,No.13,縄文包含層,35.58888889,139.4061111,4
東京都,132063,小山田遺跡群,,No.10,,35.58944444,139.4016667,2
東京都,132064,小山田遺跡群,,No.28,縄文包含層,35.58638889,139.4041667,2
東京都,132065,小山田遺跡群,,No.15,縄文包含層,35.58888889,139.4041667,2
東京都,132066,小山田遺跡群,,No.27,縄文包含層,35.59,139.3988889,4
東京都,132067,,No.76遺跡,,,35.78111111,139.3427778,2
東京都,132068,,No.79遺跡,,,35.78277778,139.3522222,1
東京都,132069,,中久保遺跡,,,35.75361111,139.3833333,2
神奈川県,140001,,西原遺跡,,,35.515,139.4808333,2
神奈川県,140002,,西原遺跡,,相模野第Ⅴ期,35.50777778,139.4816667,2
神奈川県,140003,長津田遺跡群,住撰遺跡,,,35.52583333,139.5,1
神奈川県,140004,長津田遺跡群,玄海田遺跡,,,35.5225,139.4972222,4
神奈川県,140005,長津田遺跡群,玄海田南遺跡,,,35.5225,139.4972222,3
神奈川県,140006,長津田遺跡群,宮之前遺跡,,,35.52388889,139.4947222,4
神奈川県,140007,長津田遺跡群,宮之前遺跡,,B0,35.52388889,139.4947222,1
神奈川県,140008,長津田遺跡群,宮之前南遺跡,,,35.52138889,139.4930556,3
神奈川県,140009,長津田遺跡群,宮之前南遺跡,,,35.52138889,139.4930556,1
神奈川県,140010,奈良町地区遺跡群,受地だいやま遺跡,,,35.55194444,139.4872222,1
神奈川県,140012,,百崩遺跡,,,35.56416667,139.5716667,2
神奈川県,140013,,能見堂遺跡,,,35.51555556,139.5547222,1
神奈川県,140014,,能見堂遺跡,,,35.51555556,139.5547222,2
神奈川県,140015,,花見山遺跡,,L1H,35.53861111,139.5541667,3
神奈川県,140016,,花見山遺跡,,,35.53861111,139.5541667,4
神奈川県,140017,,向原遺跡,,L1S上面,35.53472222,139.5777778,2
神奈川県,140018,,三ノ丸遺跡,Ａ・Ｂ区,,35.53444444,139.5591667,4
神奈川県,140019,,三ノ丸遺跡,Ｅ区,L1HU,35.53444444,139.5591667,1
神奈川県,140021,霧ヶ丘遺跡群,霧ヶ丘遺跡,第１地区,,35.52305556,139.4972222,2
神奈川県,140022,霧ヶ丘遺跡群,霧ヶ丘遺跡,第２地区,,35.52305556,139.4972222,0
神奈川県,140023,霧ヶ丘遺跡群,霧ヶ丘遺跡,第３地区,,35.52305556,139.4972222,4
神奈川県,140024,霧ヶ丘遺跡群,霧ヶ丘遺跡,第４地区,,35.52305556,139.4972222,0
神奈川県,140025,霧ヶ丘遺跡群,霧ヶ丘遺跡,第３－４地区,,35.52305556,139.4972222,1
神奈川県,140026,霧ヶ丘遺跡群,霧ヶ丘遺跡,第６地区,ソフトローム,35.52305556,139.4972222,0
神奈川県,140027,霧ヶ丘遺跡群,霧ヶ丘遺跡,第７地区,ソフトローム,35.52305556,139.4972222,1
神奈川県,140028,,東希望ヶ丘遺跡,,,35.46694444,139.5108333,0
神奈川県,140029,,西八朔町遺跡,8,,35.52194444,139.5402778,4
神奈川県,140030,,西ノ谷貝塚遺跡,,,35.55444444,139.5897222,4
神奈川県,140031,,七ッ塚遺跡,,,35.54083333,139.5983333,2
神奈川県,140032,殿屋敷遺跡群,殿屋敷遺跡,Ｃ地区,,35.41388889,139.5636111,1
神奈川県,140033,,東方第７遺跡,,,35.54916667,139.5913889,1
神奈川県,140034,,東方第13遺跡,,,35.54666667,139.5886111,4
神奈川県,140035,,細田遺跡,,,35.39138889,139.5175,4
神奈川県,140036,,西田遺跡,,,35.43166667,139.5261111,4
神奈川県,140037,,けんか山遺跡,,L1HM,35.53722222,139.5483333,1
神奈川県,140038,,新羽大竹遺跡,,,35.52305556,139.4972222,1
神奈川県,140039,,四枚畑遺跡,,L1HU～B1,35.52805556,139.5597222,1
神奈川県,140040,,二ノ丸遺跡,,B1直上,35.51888889,139.5708333,1
神奈川県,140041,,北川表の上遺跡,,L1HU/L1HL～B1,35.54972222,139.61,0
神奈川県,140042,,北川貝塚遺跡,,L1HM/B2U,35.55111111,139.6033333,1
神奈川県,140043,,川和向原遺跡,,L1HU～B1,35.52805556,139.5597222,1
神奈川県,140044,,石原遺跡,,,35.51972222,139.5825,1
神奈川県,140045,,新田遺跡,,,35.52222222,139.5961111,1
神奈川県,140046,,上の山遺跡,,,35.52111111,139.6016667,1
神奈川県,140047,,大棚杉山神社遺跡,,,35.55027778,139.5775,0
神奈川県,140048,,相模野No.120遺跡,,B2U,35.41833333,139.48,0
神奈川県,140049,,相模野No.133遺跡,,ローム層,35.385,139.5008333,0
神奈川県,140050,,相模野No.134遺跡,,表土/L1H,35.39027778,139.5086111,0
神奈川県,140051,,相模野No.135遺跡,,L2/B2,35.39861111,139.4847222,0
神奈川県,140052,,相模野No.136遺跡,,L1SU,35.43083333,139.4911111,0
神奈川県,140053,,相模野No.165遺跡,,,35.54805556,139.5411111,0
神奈川県,140054,,相模野No.166遺跡,,,35.39416667,139.5191667,0
神奈川県,140056,,相模野No.174遺跡,,ローム層,35.36083333,139.49,0
神奈川県,140057,,矢指谷遺跡,Ｂ地区,第Ⅰ文化層,35.47722222,139.5027778,0
神奈川県,140058,,矢指谷遺跡,Ｂ地区,第Ⅱ文化層,35.47722222,139.5027778,0
神奈川県,140059,,矢指谷遺跡,Ｂ地区,第Ⅲ文化層,35.47722222,139.5027778,1
神奈川県,140060,,明神台遺跡,,B3U,35.4575,139.5891667,1
神奈川県,140061,,南原遺跡,,B2L,35.47166667,139.5641667,0
神奈川県,140062,,本郷（相模野No.122）遺跡,,ローム層,35.47888889,139.4797222,2
神奈川県,140063,,篠原大原遺跡,,B2L,35.37805556,139.4219444,0
神奈川県,140064,,西ノ谷遺跡,,,35.55361111,139.5886111,0
神奈川県,140065,,稲ヶ原遺跡,Ａ地点,,35.52222222,139.5188889,2
神奈川県,140066,,羽沢大道遺跡,,,35.48861111,139.5886111,4
神奈川県,140067,上品濃遺跡群,上品濃遺跡,,,35.43361111,139.5527778,0
神奈川県,140068,,畳屋の上遺跡,,B2U,35.54277778,139.6036111,0
神奈川県,140069,,西谷戸の上遺跡,,,35.54527778,139.6036111,2
神奈川県,140070,,北川貝塚南遺跡,,L1HL/B1～L2U,35.54666667,139.6027778,0
神奈川県,140071,,三保天神前遺跡,,相模野第Ⅳ期後半/第Ⅴ期,35.51777778,139.5255556,1
神奈川県,140072,,宮沢遺跡,,,35.46083333,139.5344444,1
神奈川県,140073,,井田伊勢台遺跡,,,35.56888889,139.5141667,4
神奈川県,140074,,五力田遺跡,第１地区,,35.60833333,139.485,2
神奈川県,140075,,五力田遺跡,第３地区,漸移層L/表土,35.60666667,139.4875,4
神奈川県,140076,,新作池ノ谷遺跡,,,35.585,139.6102778,1
神奈川県,140077,,下原遺跡,,,35.6075,139.5844444,0
神奈川県,140078,,長尾台北遺跡,,,35.60861111,139.5802778,2
神奈川県,140079,,下作延神明神社東遺跡,,ソフトローム層面,35.59944444,139.6038889,1
神奈川県,140080,,菅生遺跡,,,35.59833333,139.5525,2
神奈川県,140081,,緑ヶ丘霊園内遺跡,第２地点,相模野第Ⅳ期,35.6075,139.5883333,0
神奈川県,140082,,緑ヶ丘霊園内遺跡,第２地点,,35.6075,139.5883333,3
神奈川県,140084,,野川西耕地遺跡,,旧石器／縄文,35.57416667,139.5986111,1
神奈川県,140086,,神木遺跡,,,35.59305556,139.5811111,4
神奈川県,140087,,十三菩提遺跡,,,35.57222222,139.6088889,2
神奈川県,140088,,菅生水沢遺跡,Ｄ地点,漸移～L1S上面,35.59111111,139.5491667,0
神奈川県,140089,,平遺跡,,,35.60555556,139.5697222,4
神奈川県,140090,,新作小高台遺跡,,,35.5875,139.6111111,1
神奈川県,140091,,梶ヶ谷東耕地遺跡,,,35.58361111,139.6108333,4
神奈川県,140092,,子母口貝塚,Ａ貝塚,,35.57138889,139.6283333,2
神奈川県,140093,,子母口貝塚,,,35.57138889,139.6283333,2
神奈川県,140094,,上作延南原遺跡,,,35.59694444,139.5891667,0
神奈川県,140095,,末長久保台遺跡,,,35.59361111,139.61,4
神奈川県,140096,,末長中原遺跡,,,35.58861111,139.6130556,2
神奈川県,140097,,栗谷遺跡,,ソフトローム最上部,35.6125,139.5386111,2
神奈川県,140098,,菅フルーツパーク遺跡,,,35.52722222,139.5227778,4
神奈川県,140099,,生田広福寺境内遺跡,,,35.61444444,139.5591667,0
神奈川県,140100,,黒川若葉台駅遺跡,,,35.61916667,139.4725,0
神奈川県,140101,黒川地区遺跡群,黒川地区遺跡群No.11遺跡,,,35.61611111,139.4602778,2
神奈川県,140102,黒川地区遺跡群,黒川地区遺跡群No.15遺跡,,黒色土上層/ローム層直上,35.61972222,139.4613889,2
神奈川県,140103,黒川地区遺跡群,黒川地区遺跡群No.16遺跡,,,35.61888889,139.4633333,1
神奈川県,140104,黒川地区遺跡群,黒川地区遺跡群No.17遺跡,,暗黄褐色土層,35.61888889,139.4611111,4
神奈川県,140105,黒川地区遺跡群,黒川地区遺跡群No.20遺跡,,黒褐色・暗褐色・暗灰褐色土,35.61861111,139.4586111,4
神奈川県,140106,黒川地区遺跡群,宮添遺跡,,,35.61666667,139.4688889,2
神奈川県,140107,,黒川東遺跡,,,35.61694444,139.4758333,0
神奈川県,140108,,黒川東遺跡,,,35.61694444,139.4758333,4
神奈川県,140109,,黒川海道遺跡,,,35.61694444,139.4561111,4
神奈川県,140110,,栗木Ⅳ遺跡,,,35.61333333,139.4761111,2
神奈川県,140112,,鷲ヶ峰遺跡,第１地点,ソフトローム層,35.59666667,139.5394444,0
神奈川県,140113,,鷲ヶ峰遺跡,第２地点,第Ⅰ文化層,35.59611111,139.5402778,1
神奈川県,140114,,鷲ヶ峰遺跡,第２地点,第Ⅱ文化層,35.59611111,139.5402778,1
神奈川県,140115,,岡上丸山遺跡,,,35.57888889,139.4830556,4
神奈川県,140116,,金程向原遺跡,第Ⅱ地点,,35.61222222,139.4983333,1
神奈川県,140117,,金程向原遺跡,第Ⅲ地点,,35.61055556,139.4983333,2
神奈川県,140118,,三荷座前遺跡,第１地点,,35.58,139.6166667,2
神奈川県,140119,,井田中原遺跡,Ｂ地点,漸移～L1S,35.58083333,139.5641667,2
神奈川県,140120,万福寺遺跡群,万福寺遺跡群No.１遺跡,,,35.60833333,139.51,4
神奈川県,140121,万福寺遺跡群,万福寺遺跡群No.２遺跡,,,35.60833333,139.5083333,4
神奈川県,140122,万福寺遺跡群,万福寺遺跡群No.４遺跡,,,35.60611111,139.5038889,3
神奈川県,140123,,早野上ノ原遺跡,,B4U,35.56888889,139.5141667,1
神奈川県,140124,,大塚東遺跡,A地区,,35.22444444,139.6780556,1
神奈川県,140125,,大塚東遺跡,B地区,,35.22416667,139.6780556,1
神奈川県,140126,,大塚東遺跡,C地区,,35.22416667,139.6941667,0
神奈川県,140127,,打木原遺跡,南地区,縄文,35.19361111,139.6111111,4
神奈川県,140128,,打木原遺跡,南地区,長井台地Ⅰ層,35.19361111,139.6111111,1
神奈川県,140129,,打木原遺跡,北地区,長井台地Ⅴa層 姶良Ｔｎ火山灰降灰以前,35.19416667,139.6122222,1
神奈川県,140130,,打木原遺跡,北地区,長井台地Ⅴc層,35.19416667,139.6122222,0
神奈川県,140131,佐島の丘遺跡群,高原北遺跡,A地区,,35.23027778,139.615,0
神奈川県,140132,佐島の丘遺跡群,唐池遺跡,,第Ⅰ文化層,35.23055556,139.6155556,0
神奈川県,140133,佐島の丘遺跡群,一本松遺跡,北A地区,,35.23,139.6130556,0
神奈川県,140134,佐島の丘遺跡群,一本松遺跡,南A地区,,35.22861111,139.6113889,0
神奈川県,140135,佐島の丘遺跡群,一本松遺跡,南A地区,縄文,35.22861111,139.6113889,2
神奈川県,140136,,打木原遺跡,第2地点,,35.19361111,139.6111111,0
神奈川県,140137,長井台地遺跡群,長浜ノ上遺跡,,6層,35.19416667,139.6138889,0
神奈川県,140138,長井台地遺跡群,長浜ノ上遺跡,,Ⅱ層,35.19416667,139.6138889,0
神奈川県,140139,長井台地遺跡群,長浜ノ上遺跡,,Ⅲ層,35.19416667,139.6138889,0
神奈川県,140140,長井台地遺跡群,長浜ノ上遺跡,,Ⅴa層,35.19416667,139.6138889,0
神奈川県,140141,長井台地遺跡群,長浜ノ上遺跡,,Ⅴb層,35.19416667,139.6138889,0
神奈川県,140142,長井台地遺跡群,長浜ノ上遺跡,,Ⅴc層,35.19416667,139.6138889,0
神奈川県,140143,長井台地遺跡群,長浜ノ上遺跡,,ⅤⅠ層,35.19416667,139.6138889,0
神奈川県,140144,,向原遺跡,,L1H,35.34444444,139.2797222,2
神奈川県,140145,,向原遺跡,,B2L,35.34444444,139.2797222,1
神奈川県,140146,,王子ノ台遺跡,,,35.36638889,139.2772222,2
神奈川県,140147,真田・北金目遺跡群,,1区,,35.3625,139.2852778,2
神奈川県,140148,真田・北金目遺跡群,,２区,,35.36361111,139.285,4
神奈川県,140149,真田・北金目遺跡群,,３区,,35.36361111,139.2833333,1
神奈川県,140150,真田・北金目遺跡群,,５区,,35.36111111,139.2858333,4
神奈川県,140151,真田・北金目遺跡群,,４区,黒色土中,35.3625,139.285,1
神奈川県,140152,真田・北金目遺跡群,,６区,,35.36055556,139.2836111,4
神奈川県,140153,真田・北金目遺跡群,,13区,B1L,35.36416667,139.2861111,1
神奈川県,140154,真田・北金目遺跡群,,８C区,,35.36444444,139.2880556,4
神奈川県,140155,真田・北金目遺跡群,,１７A区,B2-L3,35.36444444,139.2852778,0
神奈川県,140156,真田・北金目遺跡群,,26Ａ・B区,,35.35138889,139.2838889,4
神奈川県,140157,真田・北金目遺跡群,,32Ａ区,,35.36555556,139.2869444,4
神奈川県,140158,,小宮阿弥陀畑遺跡,,,35.33694444,139.3,2
神奈川県,140159,,権現堂遺跡,第２地点,L1Su,35.38361111,139.3016667,2
神奈川県,140160,,権現堂遺跡,第３地点,B0?,35.38361111,139.3016667,0
神奈川県,140161,,原口遺跡,,漸移層-L1S,35.34444444,139.2797222,4
神奈川県,140162,,原口遺跡,,Ⅰ,35.34444444,139.2797222,1
神奈川県,140163,,原口遺跡,,Ⅱ,35.34444444,139.2797222,1
神奈川県,140164,,向原遺跡,,FB,35.34916667,139.2780556,4
神奈川県,140165,稲荷台地遺跡群,Ｓ地点遺跡,Ｓ１地点,B1,35.36138889,139.46,0
神奈川県,140166,稲荷台地遺跡群,Ｓ地点遺跡,Ｓ２地点,B1,35.36138889,139.46,0
神奈川県,140167,稲荷台地遺跡群,Ｓ地点遺跡,Ｓ３地点,B1,35.36138889,139.46,1
神奈川県,140168,稲荷台地遺跡群,I地点遺跡,,B1,35.3675,139.4658333,1
神奈川県,140169,,代官山遺跡,,Ⅰ,35.41888889,139.4544444,1
神奈川県,140170,,代官山遺跡,,Ⅱ,35.41888889,139.4544444,1
神奈川県,140171,,代官山遺跡,,Ⅲ,35.41888889,139.4544444,3
神奈川県,140172,,代官山遺跡,,Ⅳ,35.41888889,139.4544444,1
神奈川県,140173,,代官山遺跡,,Ⅴ,35.41888889,139.4544444,1
神奈川県,140174,,代官山遺跡,,Ⅵ,35.41888889,139.4544444,1
神奈川県,140175,,代官山遺跡,,Ⅶ,35.41888889,139.4544444,1
神奈川県,140176,,代官山遺跡,,Ⅷ,35.41888889,139.4544444,0
神奈川県,140177,,代官山遺跡,,Ⅸ,35.41888889,139.4544444,0
神奈川県,140178,,代官山遺跡,,Ⅹ,35.41888889,139.4544444,0
神奈川県,140179,,代官山遺跡,,Ⅹ以前,35.41888889,139.4544444,0
神奈川県,140180,,根下遺跡,,Ⅰ,35.35444444,139.4541667,0
神奈川県,140181,,根下遺跡,,Ⅱ,35.35444444,139.4541667,0
神奈川県,140182,,根下遺跡,,Ⅲ,35.35444444,139.4541667,0
神奈川県,140183,,根下遺跡,,Ⅳ,35.35444444,139.4541667,1
神奈川県,140184,,根下遺跡,,Ⅴ,35.35444444,139.4541667,0
神奈川県,140185,,南鍛冶山遺跡,,漸移層,35.37416667,139.4530556,4
神奈川県,140186,,南鍛冶山遺跡,,Ⅰ,35.37416667,139.4530556,3
神奈川県,140187,,南鍛冶山遺跡,,Ⅱ,35.37416667,139.4530556,1
神奈川県,140188,,南鍛冶山遺跡,,Ⅲ,35.37416667,139.4530556,1
神奈川県,140189,,南鍛冶山遺跡,,Ⅳ,35.37416667,139.4530556,1
神奈川県,140190,,南鍛冶山遺跡,,Ⅴ,35.37416667,139.4530556,1
神奈川県,140191,,南鍛冶山遺跡,,Ⅵ,35.37416667,139.4530556,0
神奈川県,140192,,南鍛冶山遺跡,,Ⅶ,35.37416667,139.4530556,0
神奈川県,140193,,慶応義塾湘南藤沢キャンパス内遺跡,,漸移層,35.39083333,139.4236111,4
神奈川県,140194,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅰ,35.39083333,139.4236111,3
神奈川県,140195,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅱ,35.39083333,139.4236111,1
神奈川県,140196,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅲ,35.39083333,139.4236111,1
神奈川県,140197,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅳ,35.39083333,139.4236111,1
神奈川県,140198,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅴ,35.39083333,139.4236111,1
神奈川県,140199,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅵ,35.39083333,139.4236111,1
神奈川県,140200,,藤沢市No.202遺跡,,Ⅲ,35.39083333,139.4236111,0
神奈川県,140201,,下ノ根遺跡,,B1上面,35.37666667,139.4508333,0
神奈川県,140202,,今田遺跡,,漸移層,35.39583333,139.4725,0
神奈川県,140203,,今田遺跡,,Ⅰ,35.39583333,139.4725,2
神奈川県,140204,,今田遺跡,,Ⅱ,35.39583333,139.4725,1
神奈川県,140205,,今田遺跡,,Ⅲ,35.39583333,139.4725,1
神奈川県,140206,,今田遺跡,,Ⅳ,35.39583333,139.4725,0
神奈川県,140207,,藤沢市No.202遺跡,,B1～L2層,35.39083333,139.4236111,1
神奈川県,140208,,南葛野遺跡,,漸移層,35.40694444,139.4225,2
神奈川県,140209,,南葛野遺跡,,Ⅰ,35.40694444,139.4225,1
神奈川県,140210,,南葛野遺跡,,Ⅱ,35.40694444,139.4225,1
神奈川県,140211,,遠藤山崎遺跡,,漸移層,35.39194444,139.4327778,4
神奈川県,140212,,遠藤山崎遺跡,,B2U～B2L,35.39194444,139.4327778,1
神奈川県,140213,,藤沢市No.399遺跡,,Ⅰ,35.375,139.4444444,0
神奈川県,140214,,藤沢市No.399遺跡,,Ⅱ,35.375,139.4444444,0
神奈川県,140215,,遠藤広谷遺跡,,ⅢC下部～漸移層,35.39194444,139.4327778,4
神奈川県,140216,,遠藤広谷遺跡,,B2U～B2L,35.39194444,139.4327778,0
神奈川県,140217,,善行遺跡,,B1,35.365,139.4633333,1
神奈川県,140218,,藤沢市No.424遺跡,,L2～B2,35.37944444,139.4858333,1
神奈川県,140219,,藤沢市No.455遺跡,,,35.41166667,139.4547222,4
神奈川県,140220,,藤沢市No.455遺跡,,Ⅰ,35.41166667,139.4547222,1
神奈川県,140221,,藤沢市No.455遺跡,,Ⅱ,35.41166667,139.4547222,1
神奈川県,140222,用田バイパス関連遺跡群,用田南原遺跡,,草創期,35.40777778,139.4166667,4
神奈川県,140223,用田バイパス関連遺跡群,用田南原遺跡,,Ⅱ,35.40777778,139.4166667,2
神奈川県,140224,用田バイパス関連遺跡群,用田南原遺跡,,Ⅳ,35.40777778,139.4166667,1
神奈川県,140225,用田バイパス関連遺跡群,用田鳥居前遺跡,,草創期,35.405,139.4155556,3
神奈川県,140226,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅰ,35.405,139.4155556,3
神奈川県,140227,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅳ,35.405,139.4155556,1
神奈川県,140228,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅴ,35.405,139.4155556,1
神奈川県,140229,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅵ,35.405,139.4155556,1
神奈川県,140230,用田バイパス関連遺跡群,用田大河内遺跡,,Ⅰ,35.40888889,139.4080556,3
神奈川県,140231,用田バイパス関連遺跡群,用田大河内遺跡,,Ⅵ,35.40888889,139.4080556,1
神奈川県,140232,用田バイパス関連遺跡群,葛原滝谷遺跡,,草創期,35.40416667,139.4247222,4
神奈川県,140233,用田バイパス関連遺跡群,葛原滝谷遺跡,,Ⅰ,35.40416667,139.4247222,0
神奈川県,140234,用田バイパス関連遺跡群,葛原滝谷遺跡,,Ⅲ,35.40416667,139.4247222,2
神奈川県,140235,用田バイパス関連遺跡群,葛原滝谷遺跡,,Ⅳ,35.40416667,139.4247222,0
神奈川県,140236,用田バイパス関連遺跡群,葛原滝谷遺跡,,Ⅵ,35.40416667,139.4247222,1
神奈川県,140237,,本入こざっ原遺跡,,Ⅰ,35.35972222,139.4761111,1
神奈川県,140238,,本入こざっ原遺跡,,Ⅱ,35.35972222,139.4761111,1
神奈川県,140239,,本入こざっ原遺跡,,Ⅲ,35.35972222,139.4761111,1
