ID,都道府県,JPRAID,遺跡群名,遺跡名,地点地区名,文化層石器文化,所在地,Latitude,Longitude,時期区分
420,埼玉県,110420,,立野遺跡,,包含層,東松山市田木立野,35.98611111,139.3813889,1
421,埼玉県,110421,,坊荒句遺跡,,,春日部市大字内牧,35.98916667,139.7236111,1
422,埼玉県,110422,,坊荒句遺跡,２次,Ⅲ～Ⅶ,春日部市大字内牧,35.99083333,139.7208333,1
423,埼玉県,110423,,坊荒句遺跡,２次,,春日部市大字内牧,35.99083333,139.7208333,1
424,埼玉県,110424,,坊荒句北遺跡,２次,ソフトロームから黒色帯,春日部市大字内牧,35.99083333,139.7208333,1
425,埼玉県,110425,,花積38号遺跡,,,春日部市大字花積,35.9675,139.7141667,1
426,埼玉県,110426,,花積内谷耕地遺跡,３次,,春日部市大字花積,35.96638889,139.7155556,1
427,埼玉県,110427,,花積内谷耕地遺跡,５次,ソフトローム直上,春日部市大字花積,35.96638889,139.7155556,1
431,埼玉県,110431,,東久保遺跡,,表採,狭山市根岸字東久保,35.86333333,139.3777778,1
432,埼玉県,110432,,上中原遺跡,,表採,狭山市入間川字上中原,35.86277778,139.4194444,1
434,埼玉県,110434,,森ノ上西遺跡,,表採,狭山市柏原字森ノ上,35.87055556,139.3972222,1
435,埼玉県,110435,,中原遺跡,,,狭山市入間川,35.85583333,139.4216667,1
436,埼玉県,110436,,西久保遺跡,Ａ区,Ⅰ期,狭山市大字根岸字西久保,35.86583333,139.3777778,1
437,埼玉県,110437,,西久保遺跡,Ａ区,Ⅱ期,狭山市大字根岸字西久保,35.86583333,139.3777778,1
439,埼玉県,110439,,谷田遺跡,,,羽生市下村君,36.20333333,139.5847222,1
441,埼玉県,110441,,内谷遺跡,,,羽生市弥勒,36.17833333,139.5902778,1
442,埼玉県,110442,,中三谷遺跡,,,鴻巣市鴻巣中三谷,36.07,139.5213889,1
443,埼玉県,110443,,新屋敷遺跡,Ｃ区,,鴻巣市東四丁目,36.06472222,139.5180556,1
444,埼玉県,110444,,新屋敷遺跡,Ｄ区,,鴻巣市東四丁目,36.06472222,139.5180556,1
445,埼玉県,110445,,古井戸遺跡,,包含層,深谷市共栄,36.21805556,139.1391667,1
449,埼玉県,110449,,城の内遺跡,,包含層,深谷市入浅見,36.20583333,139.1552778,1
450,埼玉県,110450,,北坂遺跡,,包含層,深谷市本郷,36.17416667,139.1947222,1
461,埼玉県,110461,,天沼遺跡,第１次調査,,上尾市大字上野,35.94027778,139.5552778,1
462,埼玉県,110462,,天沼遺跡,第２次調査,,上尾市大字上野,35.94027778,139.5552778,1
463,埼玉県,110463,,天沼遺跡,第３次調査,,上尾市大字上野,35.94027778,139.5552778,1
464,埼玉県,110464,,畔吉遺跡,第２次調査,ソフトローム,上尾市大字畔吉字八幡,35.95805556,139.5419444,1
467,埼玉県,110467,,十二番耕地遺跡,,,上尾市原市字十二番耕地,35.97027778,139.6233333,1
469,埼玉県,110469,,前戸崎遺跡,,第Ⅲ層,上尾市大字戸崎,35.93888889,139.5961111,1
471,埼玉県,110471,,三番耕地遺跡,,,上尾市原市字三番耕地,35.96222222,139.6222222,1
472,埼玉県,110472,,宿東Ⅴ遺跡,,,上尾市大字平方,35.94666667,139.5533333,1
473,埼玉県,110473,,寺東遺跡,,ソフトローム,上尾市大字小泉字寺東,35.97027778,139.5683333,1
474,埼玉県,110474,,殿山遺跡,第１次調査,,上尾市大字畔吉字中,35.96333333,139.5405556,1
475,埼玉県,110475,,殿山遺跡,第２次調査,,上尾市大字畔吉字中,35.96333333,139.5405556,1
476,埼玉県,110476,,谷津下Ⅰ遺跡,,第Ⅲ～Ⅳ層,上尾市大字平塚字谷津下,35.98416667,139.6122222,1
477,埼玉県,110477,,在家遺跡,第１次調査,ソフトローム,上尾市大字平方字在家,35.95527778,139.5522222,1
480,埼玉県,110480,,坂東山遺跡,,,入間市小谷田３丁目,35.84694444,139.3652778,1
484,埼玉県,110484,,丸山遺跡,,,入間市小谷田字丸山,35.83666667,139.3713889,1
485,埼玉県,110485,,宮地遺跡,,ソフトローム,狭山市笹井,35.85444444,139.3711111,1
488,埼玉県,110488,,中桂遺跡,,,入間市南峰,35.79472222,139.3361111,1
490,埼玉県,110490,,西武蔵野遺跡,,,入間市南峰字西武蔵野,35.79805556,139.3241667,1
492,埼玉県,110492,,御誉田遺跡遺跡,,,入間市上谷ヶ貫,35.81277778,139.3386111,1
498,埼玉県,110498,,里字北谷第１遺跡,,第Ⅳ層下部文化層,鳩ヶ谷市桜町１丁目,35.8375,139.7375,1
501,埼玉県,110501,,越戸遺跡,第２地点,第Ⅳ～第Ⅵ層,朝霞市栄町１丁目,35.79166667,139.6002778,1
502,埼玉県,110502,,道合・立出遺跡,第１地点,第Ⅲ層,朝霞市溝沼４町目,35.825,139.5858333,1
503,埼玉県,110503,,宮台・宮原遺跡,第２地点,第Ⅳ層,朝霞市根岸台２丁目,35.80666667,139.6047222,1
504,埼玉県,110504,,宮台・宮原遺跡,第７地点,,朝霞市根岸台,35.80666667,139.6047222,1
506,埼玉県,110506,,向山遺跡,第３･４･７･10地点,包含層,朝霞市岡３丁目,35.80638889,139.6055556,1
507,埼玉県,110507,,中道・岡台遺跡,第１地点,第Ⅲ･Ⅳ･Ⅳ下・Ⅴ・Ⅶ層,朝霞市岡２・３丁目,35.81083333,139.5975,1
508,埼玉県,110508,,中道・岡台遺跡,第３地点,包含層,朝霞市岡２・３丁目,35.81083333,139.5975,1
515,埼玉県,110515,,泉水山・冨士谷遺跡,第９地区,第Ⅳ下層,朝霞市泉水３丁目,35.80805556,139.5819444,1
516,埼玉県,110516,,泉水山・冨士谷遺跡,第11地区,第Ⅲ層、第Ⅳ層,朝霞市泉水３丁目,35.80805556,139.5819444,1
520,埼玉県,110520,,泉水山・冨士谷遺跡,第16地区,第Ⅲ層～第Ⅸ層(5つの文化層),朝霞市泉水３丁目,35.80805556,139.5819444,1
523,埼玉県,110523,,泉水山・冨士谷遺跡,第25地区,第Ⅲ層・第Ⅳ層(2つの文化層),朝霞市泉水３丁目,35.80805556,139.5819444,1
525,埼玉県,110525,,泉水山・冨士谷遺跡,第35地区,第Ⅲ層,朝霞市泉水３丁目,35.80805556,139.5819444,1
526,埼玉県,110526,,泉水山・冨士谷遺跡,第37地区,第Ⅳ層,朝霞市泉水３丁目,35.80805556,139.5819444,1
527,埼玉県,110527,,泉水山・冨士谷遺跡,第43地区,第Ⅴ層,朝霞市泉水３丁目,35.80805556,139.5819444,1
529,埼玉県,110529,,泉水山・冨士谷遺跡,第47地区,第Ⅳ層下部,朝霞市泉水３丁目,35.80805556,139.5819444,1
533,埼玉県,110533,,泉水山・冨士谷遺跡,第57地区,第Ⅳ層・第Ⅶ層,朝霞市泉水３丁目,35.80805556,139.5819444,1
535,埼玉県,110535,,泉水山・冨士谷遺跡,第60地区,第Ⅳ層・第Ⅴ層,朝霞市泉水３丁目,35.80805556,139.5819444,1
537,埼玉県,110537,,泉水山・冨士谷遺跡,第63地区,第Ⅲ層,朝霞市泉水３丁目,35.80805556,139.5819444,1
546,埼玉県,110546,,中野遺跡,第25地点,包含層,志木市柏町１丁目,35.83388889,139.5719444,1
547,埼玉県,110547,,中野遺跡,第49地点,第Ⅳ層下部,志木市柏町１丁目,35.83388889,139.5719444,1
548,埼玉県,110548,,西原大塚遺跡,第54地点,包含層,志木市幸町３丁目,35.8225,139.5622222,1
549,埼玉県,110549,,西原大塚遺跡,第110地点,第Ⅲ～Ⅳ層,志木市幸町４丁目,35.8225,139.5622222,1
554,埼玉県,110554,,午王山遺跡,６次調査区,第Ⅳ層,和光市新倉字午王山,35.79555556,139.6266667,1
556,埼玉県,110556,,花ノ木遺跡,,第２文化層,和光市新倉２丁目,35.79861111,139.6172222,1
557,埼玉県,110557,,花ノ木遺跡,,第３文化層,和光市新倉２丁目,35.79861111,139.6172222,1
558,埼玉県,110558,,仏ノ木遺跡,第２次調査区,第Ⅶ・Ⅸ層,和光市大字下新倉字仏ノ木,35.79166667,139.6227778,1
560,埼玉県,110560,,柿ノ木坂遺跡,西区,第１文化層,和光市新倉１丁目,35.79361111,139.615,1
561,埼玉県,110561,,柿ノ木坂遺跡,西区,第２文化層,和光市新倉１丁目,35.79361111,139.615,1
562,埼玉県,110562,,柿ノ木坂遺跡,東区,第１文化層,和光市新倉１丁目,35.79361111,139.615,1
563,埼玉県,110563,,柿ノ木坂遺跡,東区,第２文化層,和光市新倉１丁目,35.79361111,139.615,1
564,埼玉県,110564,丸山台遺跡群,丸山台遺跡,,第Ⅲ下・Ⅳ・Ⅳ下層,和光市下新倉,35.78583333,139.6141667,1
565,埼玉県,110565,,丸山台遺跡,,,和光市新倉字丸山台,35.78583333,139.6141667,1
569,埼玉県,110569,,城山南遺跡,第１次調査区,第Ⅳ・Ⅴ層,和光市白子２丁目,35.785,139.6155556,1
573,埼玉県,110573,,八石遺跡,,包含層,新座市野寺２丁目,35.76638889,139.5583333,1
574,埼玉県,110574,,市場坂遺跡,,第Ⅳ層,新座市片山字新塚原,35.78083333,139.5794444,1
575,埼玉県,110575,,市場坂遺跡,Ａ地区第1地点,第Ⅲ・Ⅳ・Ⅴ・Ⅶ・Ⅸ層,新座市片山字新塚原,35.78083333,139.5794444,1
576,埼玉県,110576,,一両山遺跡,,包含層,新座市栗原６丁目,35.7575,139.5458333,1
578,埼玉県,110578,,池田遺跡,Ｂ地点,第Ⅲ(細石刃)・Ⅳ層(Ⅳ下段階),新座市池田３丁目,35.77166667,139.5730556,1
580,埼玉県,110580,,嵯峨山遺跡,３地点,第Ⅲ・Ⅳ層,新座市堀之内１・２・３丁目,35.77555556,139.5597222,1
581,埼玉県,110581,,嵯峨山遺跡,６地点,包含層,新座市堀之内１・２・３丁目,35.77555556,139.5597222,1
584,埼玉県,110584,,新開遺跡,第3地点,第Ⅲ・Ⅳ・Ⅴ・Ⅶ・Ⅸ層,新座市大和田５丁目,35.81361111,139.5577778,1
585,埼玉県,110585,,本村遺跡,,,桶川市小針領家字本村,36.02055556,139.5844444,1
587,埼玉県,110587,,砂ヶ谷戸Ⅰ遺跡,,,桶川市川田谷,35.99083333,139.5358333,1
589,埼玉県,110589,,滝の宮坂遺跡,,,桶川市下日出谷,35.99416667,139.5413889,1
591,埼玉県,110591,,足利遺跡,,,久喜市本町７丁目,36.07333333,139.6686111,1
592,埼玉県,110592,,道合中道遺跡,第２次発掘調査,,久喜市本町６丁目,36.07305556,139.6663889,1
594,埼玉県,110594,,エイリンジ遺跡,,第Ⅲ～Ⅳ層,北本市緑１丁目,36.02416667,139.5333333,1
595,埼玉県,110595,,下宿遺跡,第３次調査,第Ⅶ層,北本市石戸宿５丁目,36.00722222,139.5025,1
596,埼玉県,110596,,諏訪山南遺跡,,,北本市荒井石戸宿,36.01027778,139.5144444,1
598,埼玉県,110598,,提灯木山遺跡,,第2文化層,北本市二ツ家,36.01472222,139.5544444,1
599,埼玉県,110599,,提灯木山遺跡,,第3文化層,北本市二ツ家,36.01472222,139.5544444,1
601,埼玉県,110601,,提灯木山遺跡,第２次調査,第２文化層,北本市二ツ家,36.01472222,139.5544444,1
602,埼玉県,110602,,八重塚遺跡,Ｂ区,Ⅴ層(ハードローム）,北本市荒井,36.01,139.5136111,1
603,埼玉県,110603,,外記塚遺跡,,Ⅸ層,富士見市大字勝瀬,35.86111111,139.5258333,1
604,埼玉県,110604,,外記塚遺跡,,Ⅳ下層,富士見市大字勝瀬,35.86111111,139.5258333,1
612,埼玉県,110612,,貝塚山遺跡,第2地点,Ⅲ層,富士見市渡戸１丁目、山室２丁目,35.86472222,139.5397222,1
613,埼玉県,110613,,貝塚山遺跡,第2地点,Ⅲ下～Ⅳ層,富士見市渡戸１丁目、山室２丁目,35.86472222,139.5397222,1
614,埼玉県,110614,,貝塚山遺跡,第2地点,Ⅶ層,富士見市渡戸１丁目、山室２丁目,35.86472222,139.5397222,1
615,埼玉県,110615,,貝塚山遺跡,第3地点,Ⅵ層,富士見市渡戸１丁目、山室２丁目,35.86472222,139.5397222,1
617,埼玉県,110617,,北通遺跡,6-22B地点,Ⅳ層,富士見市針ヶ谷１・２丁目,35.8325,139.5544444,1
622,埼玉県,110622,,栗谷ツ遺跡,第15地点,Ⅵ層,富士見市針ヶ谷１丁目、大字水子,35.83527778,139.5538889,1
623,埼玉県,110623,,栗谷ツ遺跡,第16地点,Ⅵ層,富士見市針ヶ谷１丁目、大字水子,35.83527778,139.5538889,1
624,埼玉県,110624,,栗谷ツ遺跡,西松原第1地点,Ⅵ層,富士見市針ヶ谷１丁目、大字水子,35.83527778,139.5538889,1
626,埼玉県,110626,,松ノ木遺跡,唐沢地点,Ⅲ層,富士見市西みずほ台１・３丁目,35.83722222,139.5477778,1
628,埼玉県,110628,,松ノ木遺跡,第1地点,Ⅲ下層,富士見市西みずほ台１・３丁目,35.83722222,139.5477778,1
630,埼玉県,110630,,松ノ木遺跡,第2地点,Ⅲ層,富士見市西みずほ台１・３丁目,35.83722222,139.5477778,1
631,埼玉県,110631,,松ノ木遺跡,第2地点,Ⅵ層,富士見市西みずほ台１・３丁目,35.83722222,139.5477778,1
632,埼玉県,110632,,松ノ木遺跡,第19地点,Ⅵ層,富士見市西みずほ台１・３丁目,35.83722222,139.5477778,1
633,埼玉県,110633,,松ノ木遺跡,第30地点,,富士見市西みずほ台１・３丁目,35.83722222,139.5477778,1
635,埼玉県,110635,,宮廻遺跡,第25地点,Ⅳ下層,富士見市勝瀬,35.86638889,139.5405556,1
637,埼玉県,110637,,中沢遺跡,,Ⅳ下層,富士見市勝瀬,35.85944444,139.5225,1
639,埼玉県,110639,,西渡戸遺跡,第３地点,Ⅵ層,富士見市渡戸３丁目,35.85583333,139.5327778,1
641,埼玉県,110641,,西ノ原遺跡,6-9区,Ⅳ下層,富士見市勝瀬,35.85666667,139.5172222,1
642,埼玉県,110642,,打越遺跡,第２地点,Ⅳ上層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
643,埼玉県,110643,,打越遺跡,第３地点,Ⅴ層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
644,埼玉県,110644,,打越遺跡,第４地点,Ⅶ層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
645,埼玉県,110645,,打越遺跡,第５地点,Ⅳ下層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
647,埼玉県,110647,,打越遺跡,LA区,Ⅸ層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
648,埼玉県,110648,,打越遺跡,KA区,Ⅶ層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
649,埼玉県,110649,,打越遺跡,LB区,Ⅶ層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
651,埼玉県,110651,,打越遺跡,NA区,Ⅲ層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
653,埼玉県,110653,,打越遺跡,LC区,Ⅳ下層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
654,埼玉県,110654,,打越遺跡,MA区,Ⅳ下層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
656,埼玉県,110656,,打越遺跡,KB区,Ⅶ層,富士見市東みずほ台３・４丁目、水谷２丁目、大字水子,35.845,139.5494444,1
658,埼玉県,110658,,宿遺跡,第１地点,Ⅳ上層,富士見市諏訪２丁目、大字鶴馬,35.85277778,139.5519444,1
659,埼玉県,110659,,山室遺跡,第２地点,Ⅳ下層,富士見市山室２丁目、羽沢１丁目,35.85777778,139.5441667,1
660,埼玉県,110660,,山室遺跡,第２地点,Ⅵ層,富士見市山室２丁目、羽沢１丁目,35.85777778,139.5441667,1
661,埼玉県,110661,,山室遺跡,第１地点,Ⅳ層,富士見市山室２丁目、羽沢１丁目,35.85777778,139.5441667,1
662,埼玉県,110662,,谷津遺跡,水鶴Ａ区,Ⅵ層,富士見市鶴馬１丁目、鶴瀬東１・２丁目,35.8525,139.5422222,1
663,埼玉県,110663,,谷津遺跡,HG-B区,Ⅹ層,富士見市鶴馬１丁目、鶴瀬東１・２丁目,35.8525,139.5422222,1
664,埼玉県,110664,,谷津遺跡,第９地点,Ⅶ・Ⅸ層,富士見市鶴馬１丁目、鶴瀬東１・２丁目,35.8525,139.5422222,1
667,埼玉県,110667,,荒川附遺跡,第６次調査,,蓮田市関山４丁目,35.98888889,139.6530556,1
668,埼玉県,110668,,帆立山遺跡,,,蓮田市大字馬込,35.97638889,139.6619444,1
671,埼玉県,110671,,岡手山遺跡,,,蓮田市大字黒浜,35.99305556,139.6719444,1
672,埼玉県,110672,,ささら遺跡,,グリッド,蓮田市東３丁目,35.98111111,139.6586111,1
674,埼玉県,110674,,天神前遺跡,Ⅰ区,,蓮田市大字黒浜,35.98222222,139.6694444,1
675,埼玉県,110675,,閏戸足利遺跡,,,蓮田市閏戸,36.00638889,139.6441667,1
676,埼玉県,110676,,閏戸吹上遺跡,第２調査地点,,蓮田市大字閏戸吹上,36.00444444,139.6388889,1
677,埼玉県,110677,,番匠・下道遺跡,,,坂戸市大字青木字番匠,35.96361111,139.44,1
680,埼玉県,110680,,若葉台遺跡,,第Ⅲ層,坂戸市千代田３丁目、４丁目,35.95333333,139.41,1
681,埼玉県,110681,,青棚遺跡,,,鶴ヶ島市三ツ木字青棚,35.92,139.3877778,1
682,埼玉県,110682,,富士見一丁目遺跡,,第Ⅲ・Ⅳ層,鶴ヶ島市富士見１丁目,35.94833333,139.4113889,1
683,埼玉県,110683,,泉橋遺跡,第１次調査区,第Ⅲ・Ⅳ層,鶴ヶ島市三ツ木,35.93277778,139.3980556,1
684,埼玉県,110684,,地慶沼遺跡,,第Ⅲ・Ⅳ層,鶴ヶ島市大字太田ヶ谷字地慶,35.91916667,139.4030556,1
687,埼玉県,110687,,新山遺跡,,,鶴ヶ島市三ツ木字新山,35.91583333,139.3866667,1
689,埼玉県,110689,,鶴ヶ島中学西遺跡,第２次調査区,包含層,鶴ヶ島市脚折字天神下,35.93611111,139.3863889,1
690,埼玉県,110690,,鶴ヶ島中学西遺跡,第３次調査区,表採,鶴ヶ島市脚折字天神下,35.93611111,139.3863889,1
691,埼玉県,110691,,鶴ヶ丘遺跡,Ｅ区,第Ⅱ層/ソフトローム,鶴ヶ島市鶴ヶ丘字富士見台,35.925,139.4191667,1
692,埼玉県,110692,,鶴ヶ丘遺跡,Ｃ区,,川越市大字笠幡字下丹草,35.92305556,139.4152778,1
693,埼玉県,110693,,後Ｂ遺跡,,,鶴ヶ島市太田ヶ谷字後,35.93138889,139.3983333,1
695,埼玉県,110695,,横田遺跡,,,鶴ヶ島市三ツ木,35.92444444,139.3919444,1
697,埼玉県,110697,,向原遺跡,,,日高市馬引沢字向原,35.92305556,139.3905556,1
698,埼玉県,110698,,向山遺跡,,,日高市大谷字向山,35.88055556,139.3819444,1
699,埼玉県,110699,,下向山遺跡,,第1期,日高市大谷沢,35.88305556,139.3855556,1
702,埼玉県,110702,,宿東遺跡,,,日高市高萩字宿東,35.90277778,139.3783333,1
703,埼玉県,110703,,江川南遺跡,第11地点,第Ⅳ層下部～第Ⅴ層,ふじみ野市東久保,35.86305556,139.5111111,1
704,埼玉県,110704,,東台遺跡,33地点,,ふじみ野市大井字東台,35.84694444,139.5266667,1
706,埼玉県,110706,,本村遺跡,17地点,第2文化層,ふじみ野市大井,35.85361111,139.5222222,1
707,埼玉県,110707,,本村遺跡,17地点,第3文化層,ふじみ野市大井,35.85361111,139.5222222,1
708,埼玉県,110708,,本村遺跡,99地点,第Ⅳ層上面,ふじみ野市大井,35.85361111,139.5222222,1
709,埼玉県,110709,,亀居遺跡,44地点,,ふじみ野市亀久保,35.86305556,139.5102778,1
711,埼玉県,110711,,西ノ原遺跡,113地点,,ふじみ野市うれし野,35.8525,139.5255556,1
712,埼玉県,110712,,伊奈氏屋敷跡,,,伊奈町小室字丸山,35.97666667,139.6241667,1
