"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","経度","緯度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明"
13205005300,13205,"53","しもいなりまえ（てぃー-24）いせき","下稲荷前(T-24)遺跡","青梅市 梅郷六丁目",139.2201629,35.79467584,0,1,0,0,1,1,0,0,0
13205005400,13205,"54","しもしみず（てぃー-25）いせき","下清水(T-25)遺跡","青梅市 梅郷五丁目",139.2254501,35.79150116,0,1,0,0,0,0,0,0,0
13205005500,13205,"55","まとば（てぃー-26）いせき","的場(T-26)遺跡","青梅市 梅郷三丁目",139.226377,35.78815925,0,1,0,0,0,0,0,0,0
13205005600,13205,"56","すぎだいらさくあと","杉平柵跡","青梅市 梅郷一丁目",139.2209182,35.78317398,0,0,0,0,0,0,1,0,0
13205005700,13205,"57","すぎだいら（てぃー-27）いせき","杉平(T-27)遺跡","青梅市 梅郷一丁目",139.2230125,35.78239413,0,1,0,0,1,1,0,0,0
13205005800,13205,"58","うえはら（てぃー-28）いせき","上原(T-28)遺跡","青梅市 和田町二丁目",139.2260681,35.78033307,0,1,0,0,0,0,0,0,0
13205005900,13205,"59","うりゅうだけ（てぃー-29）いせき","雨竜岳(T-29)遺跡","青梅市 和田町二丁目",139.2278877,35.77938607,0,1,0,0,1,1,0,0,0
13205006000,13205,"60","おおづき（てぃー-30）いせき","大附(T-30)遺跡","青梅市 和田町一丁目",139.2328658,35.77846692,0,1,0,0,1,1,0,0,0
13205006100,13205,"61","てぃー-31いせき","T-31遺跡","青梅市 和田町一丁目",139.2342391,35.77495734,0,0,0,0,1,1,0,0,0
13205006200,13205,"62","てぃー-62いせき","T-62遺跡","青梅市 日向和田三丁目",139.2287803,35.7868503,0,1,0,0,0,0,0,0,0
13205006300,13205,"63","ちゃどうやきかまあと","茶道焼窯跡","青梅市 日向和田二丁目",139.2353034,35.78283976,0,0,0,0,0,0,0,1,0
13205006400,13205,"64","くずればし（てぃー-32）いせき","崩橋(T-32)遺跡","青梅市 日向和田一丁目",139.2377067,35.7864604,0,1,0,0,1,1,0,0,0
13205006500,13205,"65","たてのさくあと","楯の柵跡","青梅市 日向和田一丁目",139.2433372,35.78899474,0,0,0,0,0,0,1,0,0
13205006600,13205,"66","てぃー-33いせき","T-33遺跡","青梅市 日向和田一丁目",139.2395606,35.78888335,0,1,0,0,0,0,0,0,0
13205006700,13205,"67","ものみやぐらあと","物見櫓跡","青梅市 裏宿町",139.2356468,35.79253156,0,0,0,0,0,0,1,0,0
13205006800,13205,"68","うらじゅく（てぃー-39）いせき","裏宿(T-39)遺跡","青梅市 裏宿町",139.2465644,35.79033151,1,1,0,0,1,1,0,0,0
13205006900,13205,"69","もりしたじんやあと","森下陣屋跡","青梅市 森下町",139.2490707,35.79022012,0,0,0,0,0,0,0,1,0
13205007000,13205,"70","もりしたいせき","森下遺跡","青梅市 森下町",139.2515769,35.79069355,0,1,0,0,0,0,0,0,0
13205007100,13205,"71","あまがせいせき","天ヶ瀬遺跡","青梅市 天ヶ瀬町",139.2506156,35.78790861,0,1,0,0,0,0,1,1,0
13205007200,13205,"72","おおやな（てぃー-41）いせき","大柳（T-41）遺跡","青梅市 大柳町",139.250856,35.78565273,0,1,0,0,1,1,0,0,0
13205007300,13205,"73","いなりやま（てぃー-44）いせき","稲荷山(T-44)遺跡","青梅市 本町",139.2602594,35.79188855,0,1,0,0,1,1,0,0,0
13205007400,13205,"74","たけはら（てぃー-35）いせき","竹原(T-35)遺跡","青梅市 畑中三丁目",139.2377067,35.78217131,0,1,0,0,0,0,0,0,0
13205007500,13205,"75","たけはら（てぃー-36・37）いせき","竹原(T-36・37)遺跡","青梅市 畑中三丁目",139.2391143,35.78150287,0,1,0,0,0,0,0,0,0
13205007600,13205,"76","はしうえ（てぃー-38）いせき","橋上(T-38)遺跡","青梅市 畑中二丁目",139.2425132,35.78348035,0,1,0,0,0,0,0,0,0
13205007700,13205,"77","あらた（てぃー-34）いせき","荒田(T-34)遺跡","青梅市 畑中二丁目",139.2425475,35.78542993,0,0,0,0,1,1,0,0,0
13205007800,13205,"78","したうちいせき","下内遺跡","青梅市 畑中一丁目",139.2481094,35.78406523,0,1,0,0,0,1,0,0,0
13205007900,13205,"79","","青梅市№79遺跡","青梅市 畑中一丁目",139.2488304,35.78281191,0,1,0,0,0,0,0,0,0
13205008000,13205,"80","こまぎのいせき","駒木野遺跡","青梅市 駒木町一丁目",139.2555902,35.78422984,0,1,0,0,0,1,0,0,0
13205008100,13205,"81","きよさわ（てぃー-54）いせき","喜代沢(T-54)遺跡","青梅市 駒木町一丁目",139.2609461,35.78395133,0,1,0,0,1,1,0,0,0
13205008200,13205,"82","てぃー-52いせき","T-52遺跡","青梅市 千ヶ瀬町六丁目",139.2587831,35.78520463,0,1,0,0,1,1,0,0,0
13205008300,13205,"83","てぃー-50いせき","T-50遺跡","青梅市 千ヶ瀬町六丁目",139.2611177,35.78723771,0,1,0,0,0,0,0,0,0
13205008400,13205,"84","てぃー-48いせき","T-48遺跡","青梅市 青梅",139.2616363,35.78827065,0,1,0,0,0,0,0,0,0
13205008500,13205,"85","てぃー-49いせき","T-49遺跡","青梅市 西分町三丁目",139.262182,35.78846311,0,1,0,0,0,0,0,0,0
13205008600,13205,"86","さくまかいと（てぃー51）いせき","作馬街道(T-51)遺跡","青梅市 西分町三丁目",139.2673662,35.78801751,0,1,1,0,0,0,0,0,0
13205008700,13205,"87","てぃー45いせき","T-45遺跡","青梅市 西分町一丁目",139.2633493,35.790886,0,1,0,0,1,1,0,0,0
13205008800,13205,"88","ちがせ（てぃー55・56・57）いせき","千ヶ瀬(T-55・56・57)遺跡","青梅市 千ヶ瀬町二丁目",139.2717264,35.78342215,0,1,0,0,0,0,0,0,0
13205008900,13205,"89","おいせやま（てぃー-58）いせき","お伊勢山(T-58)遺跡","青梅市 千ヶ瀬町一丁目",139.2785585,35.78280942,0,1,0,0,0,0,0,0,0
13205009000,13205,"90","","青梅市№90遺跡","青梅市 河辺町三丁目",139.2799661,35.78138897,0,0,0,0,0,0,0,0,1
13205009100,13205,"91","かべみんようあと","河辺民窯跡","青梅市 河辺",139.2869699,35.77893794,0,0,0,0,0,0,0,1,0
13205009200,13205,"92","てらかいと（てぃー-59）いせき","寺改戸(T-59)遺跡","青梅市 長淵四丁目",139.2745416,35.78080407,0,1,0,0,0,0,0,0,0
13205009300,13205,"93","みたやかたあと","三田館跡","青梅市 長淵一丁目",139.2801721,35.77606903,0,0,0,0,0,0,1,0,0
13205009400,13205,"94","かたすな（てぃー-60）いせき","方砂(T-60)遺跡","青梅市 友田町一丁目",139.2930858,35.76666288,0,1,0,0,0,0,0,0,0
13205009500,13205,"95","おおにた（てぃー-61）いせき","大荷田(T-61)遺跡","青梅市 友田町一丁目",139.2862537,35.7640721,0,1,0,0,1,1,0,0,0
13205009600,13205,"96","てぃー-46いせき","T-46遺跡","青梅市 勝沼二丁目",139.2652033,35.79250122,0,1,0,0,0,0,0,0,0
13205009700,13205,"97","てぃー-47いせき","T-47遺跡","青梅市 勝沼三丁目",139.2671259,35.79199995,0,1,0,0,1,1,0,0,0
13205009800,13205,"98","けー-11-2いせき","K-11-2遺跡","青梅市 東青梅二丁目",139.2736833,35.79133158,0,1,0,0,0,0,0,0,0
13205009900,13205,"99","おおつかやま（けー-11-1）いせき","大塚山(K-11-1)遺跡","青梅市 東青梅二丁目",139.2720697,35.79255691,0,1,0,0,1,1,0,0,0
13205010000,13205,"100","けー-4いせき","K-4遺跡","青梅市 東青梅六丁目",139.2748506,35.79589864,0,1,0,0,0,0,0,0,0
13205010100,13205,"101","かつぬまじょうあと","勝沼城跡","青梅市 東青梅六丁目",139.2736147,35.79592648,0,0,0,0,0,0,1,0,0
13205010200,13205,"102","けー-3いせき","K-3遺跡","青梅市 根ヶ布一丁目",139.2710054,35.79740237,0,1,0,0,1,1,0,0,0
13205010300,13205,"103","けー-42いせき","K-42遺跡","青梅市 吹上",139.2762926,35.79740236,0,1,0,0,0,0,0,0,0
13205010400,13205,"104","ふきこうち","吹耕地(K-2)遺跡","青梅市 吹上",139.2806871,35.79687328,0,1,0,1,1,1,0,0,0
13205010500,13205,"105","けー-1いせき","K-1遺跡","青梅市 吹上",139.2817857,35.79801498,0,1,0,0,0,0,0,0,0
13205010600,13205,"106","あまだいらみんようあといせき","天平民窯跡遺跡","青梅市 吹上",139.2820261,35.7997136,0,0,0,0,0,0,0,1,0
13205010700,13205,"107","つか（さんき）","塚（三基）","青梅市 吹上",139.2812021,35.80157924,0,0,0,0,0,0,1,0,0
13205010800,13205,"108","けー-5いせき","K-5遺跡","青梅市 師岡町一丁目",139.2777345,35.79531385,0,1,0,1,1,1,0,0,0
13205010900,13205,"109","ばば（けー-6・7）いせき","馬場(K-6・7)遺跡","青梅市 師岡町一丁目　 師岡町二丁目",139.2824037,35.79595433,1,1,1,1,1,1,1,0,0
13205011000,13205,"110","けー-12・13いせき","K-12・13遺跡","青梅市 師岡町二丁目",139.2829874,35.7918607,0,1,0,1,1,1,0,0,0
13205011100,13205,"111","けー-8（いちかいと）いせき","K-8（市街道）遺跡","青梅市 野上町一丁目",139.2856653,35.79656696,0,1,0,1,1,1,1,0,0
13205011200,13205,"112","","青梅市№112遺跡","青梅市 大門一丁目",139.2841547,35.79943514,0,1,0,0,0,1,0,0,0
13205011300,13205,"113","けー-22いせき","K-22遺跡","青梅市 大門一丁目",139.2862146,35.79990852,0,0,0,0,1,1,0,0,0
13205011400,13205,"114","けー-21いせき","K-21遺跡","青梅市 大門",139.285734,35.80057681,0,1,0,1,1,1,0,0,0
13205011500,13205,"115","けー-26いせき","K-26遺跡","青梅市 大門一丁目",139.2897165,35.79901745,0,1,0,1,1,1,0,0,0
13205011600,13205,"116","かすみだい（けー-27・28・29）いせき","霞台(K-27・28・29)遺跡","青梅市 大門二丁目　 今寺三丁目　 野上町二丁目",139.2931154,35.79653912,1,1,1,1,1,1,1,0,0
13205011700,13205,"117","けー-14いせき","K-14遺跡","青梅市 塩船",139.2801721,35.80539393,0,1,0,0,0,0,0,0,0
13205011800,13205,"118","","青梅市№118遺跡","青梅市 塩船",139.2799661,35.80508765,0,0,0,0,0,0,1,0,0
13205011900,13205,"119","にゅうじょうづか","入定塚","青梅市 塩船",139.2809961,35.80475352,0,0,0,0,0,0,1,0,0
13205012000,13205,"120","","青梅市№120遺跡","青梅市 塩船",139.2812021,35.80414095,0,0,0,0,0,0,1,0,0
13205012100,13205,"121","けー-15いせき","K-15遺跡","青梅市 塩船",139.2819574,35.80411311,0,1,1,1,1,1,0,0,0
13205012200,13205,"122","おっこし（けー-16）いせき","打越(K-16)遺跡","青梅市 塩船",139.2831247,35.80386251,0,1,0,0,1,1,1,0,0
13205012300,13205,"123","けー-17いせき","K-17遺跡","青梅市 塩船",139.2837084,35.80302717,0,1,0,0,0,0,0,0,0
13205012400,13205,"124","けー-18いせき","K-18遺跡","青梅市 塩船",139.2848757,35.80447508,1,1,0,0,0,1,0,0,0
13205012500,13205,"125","つか（にき）","塚（2基）","青梅市 塩船",139.2851846,35.8039182,0,0,0,0,0,0,1,0,0
13205012600,13205,"126","しもまえ（けー-19）いせき","下前（K-19)遺跡","青梅市 塩船",139.2875192,35.8021083,0,1,0,1,1,1,0,0,0
13205012700,13205,"127","けー-20いせき","K-20遺跡","青梅市 谷野",139.2893732,35.80283226,0,1,0,0,0,0,0,0,0
13205012800,13205,"128","しんじょうじひがしいせき","真浄寺東遺跡","青梅市 谷野",139.2890642,35.80458646,0,0,0,0,1,1,0,0,0
13205012900,13205,"129","けー-25いせき","K-25遺跡","青梅市 木野下二丁目",139.2935274,35.80377898,0,1,0,0,1,1,0,0,0
13205013000,13205,"130","けー-23いせき","K-23遺跡","青梅市 木野下一丁目",139.2952783,35.80731513,0,0,0,1,1,1,0,0,0
13205013100,13205,"131","けー-24いせき","K-24遺跡","青梅市 木野下一丁目",139.2971666,35.80684179,0,0,1,1,0,0,0,0,0
13205013200,13205,"132","けー-33いせき","K-33遺跡","青梅市 木野下一丁目",139.2997759,35.80890217,0,0,0,0,1,1,0,0,0
13205013300,13205,"133","けー-30いせき","K-30遺跡","青梅市 今寺",139.300186,35.796509,0,1,0,1,1,1,0,0,0
13205013400,13205,"134","しんめいはらいせき","神明原遺跡","青梅市 今寺三丁目",139.2984369,35.7979036,0,1,0,1,1,1,0,0,0
13205013500,13205,"135","けー-31いせき","K-31遺跡","青梅市 今寺一丁目",139.2978876,35.80029835,0,1,1,1,1,1,0,0,0
13205013600,13205,"136","てんのうづか","天皇塚遺跡","青梅市 藤橋",139.2994325,35.80199692,0,0,0,0,0,0,0,0,1
13205013700,13205,"137","ふじはしじょうしろのこし（けー-32）いせき","藤橋城城の腰(K-32)遺跡","青梅市 藤橋",139.3010462,35.80336131,0,1,1,1,1,1,0,0,0
13205013800,13205,"138","ふじはしじょうあと","藤橋城跡","青梅市 藤橋二丁目",139.3002222,35.80397388,0,0,0,0,0,0,1,0,0
13205013900,13205,"139","じょうがさきいせき","城ヶ崎遺跡","青梅市 藤橋二丁目",139.3033807,35.8043637,1,1,0,1,1,1,1,0,0
13205014000,13205,"140","まるやま（K-34・35・36）いせき","丸山(K-34・35・36)遺跡","青梅市 藤橋一丁目",139.3024538,35.8087908,1,1,0,1,1,1,0,0,0
13205014100,13205,"141","てんじんだいら（けー-38）いせき","天神平(K-38)遺跡","青梅市 今井",139.3082216,35.81087896,0,1,0,0,0,0,0,0,0
13205014200,13205,"142","やまねいせき","山根遺跡","青梅市 今井一丁目",139.3073633,35.80870727,0,1,0,0,0,1,0,0,0
13205014300,13205,"143","かじやしきあといせき","鍛冶屋敷跡遺跡","青梅市 今井一丁目",139.3117235,35.81115738,0,0,0,0,0,0,1,0,0
13205014400,13205,"144","しろのこし（けー-39）いせき","城の腰(K-39)遺跡","青梅市 今井",139.3126848,35.81029428,1,1,0,0,1,1,1,0,0
13205014500,13205,"145","いまいじょう（けー-40）いせき","今井城(K-40)遺跡","青梅市 今井",139.3139551,35.81040565,0,1,0,0,0,0,0,0,0
13205014600,13205,"146","いまいじょうあと","今井城跡","青梅市 今井一丁目",139.3144701,35.81029428,0,0,0,0,0,0,1,0,0
13205014700,13205,"147","やまとばやしいせき","倭林遺跡","青梅市 今井一丁目",139.3157747,35.81146364,0,1,0,0,0,0,0,0,0
13205014800,13205,"148","いまいばば（けー-37）いせき","今井馬場（K-37）遺跡","青梅市 今井",139.3092172,35.80642414,0,1,1,1,0,0,0,0,0
13205014900,13205,"149","いまいほりのうちいせき","今井堀ノ内遺跡","青梅市 今井二丁目",139.3121698,35.80650767,0,0,0,0,0,0,1,0,0
13205015000,13205,"150","はらいまい（けー-41）いせき","原今井(K-41)遺跡","青梅市 今井二丁目",139.318178,35.80792767,0,1,0,0,1,1,0,0,0
13205015100,13205,"151","つか（にき）","塚（2基）","青梅市 今井",139.3117235,35.80241459,0,0,0,0,0,0,0,0,1
13205015200,13205,"152","いなりづかいせき","稲荷塚遺跡","青梅市 新町一丁目",139.2975443,35.79041257,0,0,0,0,0,0,0,0,1
13205015300,13205,"153","しんまちのおおいど","新町の大井戸","青梅市 新町二丁目",139.2994325,35.78890871,0,0,0,0,0,0,0,1,0
13205015400,13205,"154","にしまんばらいせき","西間原遺跡","青梅市 新町五丁目",139.306402,35.79096955,0,1,0,0,0,1,0,0,0
13205015500,13205,"155","ふじづか","富士塚","青梅市 新町五丁目",139.3073976,35.7892429,0,0,0,0,0,0,0,1,0
13205015600,13205,"156","にしかいと（てぃー-10）いせき","西改戸(T-10)遺跡","青梅市 柚木町三丁目",139.2082839,35.80417128,0,1,0,0,1,1,0,0,0
13205015700,13205,"157","まるやまのつか","丸山の塚","青梅市 藤橋",139.3034494,35.81060054,0,0,0,0,0,0,0,0,1
13205015800,13205,"158","たけのしたいせき","竹の下遺跡","青梅市 今井二丁目",139.3085649,35.80734297,0,1,0,1,1,1,1,1,0
13205015900,13205,"159","なりきいしばいところくぼいせき","成木石灰所久保遺跡","青梅市 成木六丁目",139.226504,35.83225233,0,0,0,0,0,0,0,1,0
13205016000,13205,"160","いしばいやきいせき（せっかいせきさいしゅあと）","石灰焼遺跡(石灰石採取跡)","青梅市 成木六丁目",139.2300746,35.82220349,0,0,0,0,0,0,0,1,0
13205016100,13205,"161","","青梅市№161遺跡","青梅市 長淵一丁目",139.2776659,35.77528911,0,0,0,0,0,1,0,0,0
13205016200,13205,"162","てぃー-57いせき","T-57遺跡","青梅市 千ヶ瀬町三丁目",139.273443,35.78378422,0,1,0,0,0,0,0,0,0
13205016300,13205,"163","","青梅市№163遺跡","青梅市 柚木町三丁目",139.2079749,35.80233354,0,1,0,0,0,0,0,0,0
13205016400,13205,"164","","青梅市№164遺跡","青梅市 根ヶ布一丁目",139.2633493,35.80046543,0,1,0,0,0,0,0,1,0
13205016500,13205,"165","","青梅市№165遺跡","青梅市 根ヶ布一丁目",139.264345,35.7979593,0,1,0,0,0,0,0,0,0
13205016600,13205,"166","","青梅市№166遺跡","青梅市 根ヶ布一丁目",139.2634523,35.79695682,0,1,0,1,0,0,0,0,0
13205016700,13205,"167","","青梅市№167遺跡","青梅市 根ヶ布一丁目　 勝沼二丁目",139.2680147,35.79467787,0,1,0,0,0,0,0,0,0
13205016800,13205,"168","","青梅市№168遺跡","青梅市 御岳二丁目",139.1741577,35.8038093,0,1,0,0,0,0,0,0,0
13205016900,13205,"169","","青梅市№169遺跡","青梅市 御岳本町",139.1792388,35.80174879,0,1,0,0,0,0,0,0,0
13205017000,13205,"170","","青梅市№170遺跡","青梅市 沢井三丁目",139.185041,35.80522935,0,1,0,0,0,0,0,0,0
13205017100,13205,"171","","青梅市№171遺跡","青梅市 沢井三丁目",139.1856933,35.80628741,0,1,0,0,1,1,0,0,0
13205017200,13205,"172","","青梅市№172遺跡","青梅市 沢井三丁目",139.1887145,35.80706702,0,1,0,0,0,0,0,0,0
13205017300,13205,"173","","青梅市№173遺跡","青梅市 二俣尾四丁目",139.2134338,35.80645447,0,1,0,0,0,0,0,0,0
13205017400,13205,"174","","青梅市№174遺跡","青梅市 二俣尾四丁目",139.2121635,35.80762389,0,1,0,0,0,0,0,0,0
13205017500,13205,"175","","青梅市№175遺跡","青梅市 柚木町三丁目",139.195787,35.80252845,0,0,0,0,0,0,1,0,0
13205017600,13205,"176","","青梅市№176遺跡","青梅市 柚木町二丁目",139.2098289,35.80419912,0,1,0,0,0,0,0,0,0
13205017700,13205,"177","","青梅市№177遺跡","青梅市 柚木町二丁目",139.2112708,35.80464463,0,1,0,0,1,1,0,0,0
13205017800,13205,"178","","青梅市№178遺跡","青梅市 成木七丁目",139.2006518,35.83759635,0,0,0,0,1,1,0,0,0
13205017900,13205,"179","","青梅市№179遺跡","青梅市 成木七丁目",139.2017161,35.83684487,0,1,0,0,1,1,0,0,0
13205018000,13205,"180","","青梅市№180遺跡","青梅市 成木八丁目",139.2291476,35.82022698,0,1,0,0,0,0,0,0,0
13205018100,13205,"181","ししぼりいせき","シシボリ遺跡","青梅市 和田町一丁目　 和田町二丁目",139.2283683,35.77849478,0,0,0,0,0,0,0,1,0
13206000100,13206,"1","むさしこくぶんじあとかんれんいせき","武蔵国分寺跡関連遺跡","府中市 栄町一丁目　 栄町二丁目　 栄町三丁目　 武蔵台一丁目　 武蔵台二丁目",139.470458,35.69050485,1,1,0,0,1,1,1,1,0
13206000200,13206,"2","むさしこくふかんれんいせき","武蔵国府関連遺跡","府中市 日鋼町、片町一丁目、片町二丁目、片町三丁目 寿町一丁目、寿町二丁目、寿町三丁目、小柳町一丁目、小柳町二丁目 清水が丘一丁目、清水が丘二丁目、清水が丘三丁目 白糸台一丁目、白糸台二丁目、白糸台三丁目、白糸台四丁目、白糸台五丁目、白糸台六丁目 八幡町一丁目、八幡町二丁目、八幡町三丁目 府中町一丁目、府中町二丁目、府中町三丁目 分梅町一丁目、分梅町二丁目、分梅町三丁目 本宿町一丁目、本宿町二丁目、本宿町三丁目、本宿町四丁目 緑町一丁目、緑町二丁目、緑町三丁目 宮西町一丁目、宮西町二丁目、宮西町三丁目、宮西町四丁目、宮西町五丁目 宮町一丁目、宮町二丁目、宮町三丁目 美好町一丁目、美好町二丁目、美好町三丁目 若松町一丁目、若松町二丁目、若松町三丁目、日吉町 西府町一丁目、西府町二丁目、西府町三丁目、西府町四丁目、西府町五丁目、日新町二丁目",139.4847811,35.67019899,1,1,1,1,1,1,1,1,0
13206000300,13206,"3","みたけづか","御岳塚","府中市 本宿町一丁目",139.457327,35.67054776,0,1,0,0,1,1,1,1,0
13206000401,13206,"4-1","たかくらこふんぐん1ごうふん","高倉古墳群1号墳","府中市 分梅町一丁目",139.4664047,35.66767101,0,0,0,1,0,0,0,0,0
13206000402,13206,"4-2","たかくらこふんぐん2ごうふん","高倉古墳群2号墳","府中市 美好町三丁目",139.4674728,35.66994331,0,0,0,1,0,0,0,0,0
13206000403,13206,"4-3","たかくらこふんぐん3ごうふん","高倉古墳群3号墳","府中市 美好町三丁目",139.4654823,35.66918099,0,0,0,1,0,0,0,0,0
13206000404,13206,"4-4","たかくらこふんぐん4ごうふん","高倉古墳群4号墳","府中市 美好町三丁目",139.4670391,35.66970076,0,0,0,1,0,0,0,0,0
13206000405,13206,"4-5","たかくらこふんぐん5ごうふん","高倉古墳群5号墳","府中市 片町二丁目",139.4689057,35.67005159,0,0,0,1,0,0,0,0,0
13206000406,13206,"4-6","たかくらこふんぐん6ごうふん","高倉古墳群6号墳","府中市 分梅町一丁目",139.4669734,35.66843915,0,0,0,1,0,0,0,0,0
13206000407,13206,"4-7","たかくらこふんぐん7ごうふん","高倉古墳群7号墳","府中市 分梅町一丁目",139.4671582,35.66868743,0,0,0,1,0,0,0,0,0
13206000408,13206,"4-8","たかくらこふんぐん8ごうふん","高倉古墳群8号墳","府中市 分梅町一丁目",139.4667246,35.6685431,0,0,0,1,0,0,0,0,0
13206000409,13206,"4-9","たかくらこふんぐん9ごうふん","高倉古墳群9号墳","府中市 分梅町一丁目",139.4667531,35.66836457,0,0,0,1,0,0,0,0,0
13206000410,13206,"4-10","たかくらこふんぐん10ごうふん","高倉古墳群10号墳","府中市 分梅町一丁目",139.4664688,35.66853202,0,0,0,1,0,0,0,0,0
13206000411,13206,"4-11","たかくらこふんぐん11ごうふん","高倉古墳群11号墳","府中市 分梅町一丁目",139.4665398,35.66836457,0,0,0,1,0,0,0,0,0
13206000412,13206,"4-12","たかくらこふんぐん12ごうふん","高倉古墳群12号墳","府中市 分梅町一丁目",139.4663764,35.66870528,0,0,0,1,0,0,0,0,0
13206000413,13206,"4-13","たかくらこふんぐん13ごうふん","高倉古墳群13号墳","府中市 分梅町一丁目",139.4663479,35.66828946,0,0,0,1,0,0,0,0,0
13206000414,13206,"4-14","たかくらこふんぐん14ごうふん","高倉古墳群14号墳","府中市 分梅町一丁目",139.4661489,35.66828374,0,0,0,1,0,0,0,0,0
13206000415,13206,"4-15","たかくらこふんぐん15ごうふん","高倉古墳群15号墳","府中市 分梅町一丁目",139.4667744,35.66785631,0,0,0,1,0,0,0,0,0
13206000416,13206,"4-16","たかくらこふんぐん16ごうふん","高倉古墳群16号墳","府中市 分梅町一丁目",139.4668029,35.66801805,0,0,0,1,0,0,0,0,0
13206000417,13206,"4-17","たかくらこふんぐん17ごうふん","高倉古墳群17号墳","府中市 分梅町一丁目",139.4664545,35.66794294,0,0,0,1,0,0,0,0,0
13206000419,13206,"4-19","たかくらこふんぐん19ごうふん","高倉古墳群19号墳","府中市 美好町三丁目",139.4655321,35.66955635,0,0,0,1,0,0,0,0,0
13206000420,13206,"4-20","たかくらこふんぐん20ごうふん","高倉古墳群20号墳","府中市 美好町三丁目",139.4636625,35.67035912,0,0,0,1,0,0,0,0,0
13206000421,13206,"4-21","たかくらこふんぐん21ごうふん","高倉古墳群21号墳","府中市 美好町三丁目",139.4634424,35.66980022,0,0,0,1,0,0,0,0,0
13206001600,13206,"16","せんげんやままえやまいせき","浅間山前山遺跡","府中市 若松町四丁目 若松町五丁目",139.5033719,35.67789033,0,1,0,0,0,0,0,0,0
13206001700,13206,"17","","府中市№17遺跡","府中市 白糸台一丁目",139.5068651,35.66721598,0,0,0,0,0,0,0,0,1
13206001800,13206,"18","むさしのこうえんいせき","武蔵野公園遺跡","府中市 多磨町三丁目",139.5178956,35.69068281,1,1,1,0,0,0,0,0,0
13206001900,13206,"19","","府中市№19遺跡","府中市 多磨町三丁目",139.5187054,35.69009067,0,1,0,0,0,0,0,0,0
13206002000,13206,"20","","府中市№20遺跡","府中市 多磨町三丁目",139.5194607,35.68905895,0,1,0,0,0,0,0,0,0
13206002100,13206,"21","とびたきゅうきたいせき","飛田給北遺跡","府中市 朝日町三丁目",139.5230149,35.66873577,1,1,0,1,1,1,0,1,0
13206002200,13206,"22","ほんじゅくちょういせき","本宿町遺跡","府中市 本宿町一丁目 西府町一丁目",139.4579558,35.67004635,0,1,0,0,1,1,1,0,0
13206002300,13206,"23","しらいとだいこふんぐん","白糸台古墳群","府中市 白糸台四丁目 白糸台五丁目",139.5124749,35.66363144,0,0,0,1,0,0,0,0,0
13206002301,13206,"23-A","","府中市№23-A遺跡","府中市 白糸台三丁目 白糸台五丁目",139.5150155,35.662962,0,0,0,0,0,0,0,0,1
13206002400,13206,"24","","府中市№24古墳","府中市",139.5045166,35.66421917,0,0,0,1,0,0,0,0,0
13206002500,13206,"25","つねひさいちりづか","常久一里塚","府中市 若松町一丁目 清水が丘三丁目",139.4993166,35.6679707,0,0,0,0,0,0,0,1,0
13206002600,13206,"26","しみずがおかいせき","清水が丘遺跡","府中市 若松町一丁目 清水が丘一丁目 清水が丘二丁目 清水が丘三丁目",139.49657,35.66752443,0,1,0,0,0,0,0,0,0
13206002700,13206,"27","しみずがおかにしいせき","清水が丘西遺跡","府中市 清水が丘一丁目 清水が丘二丁目 八幡町三丁目",139.495025,35.66638085,0,0,0,1,0,0,0,0,0
13206002800,13206,"28","ほんまちいせき","本町遺跡","府中市 本町一丁目 宮町三丁目",139.4777973,35.66662153,0,0,0,1,0,0,0,0,0
13206002900,13206,"29","","府中市№29遺跡","府中市 朝日町三丁目",139.521367,35.67629403,1,0,0,0,0,0,0,0,0
13206003000,13206,"30","たきくぼおうけつぼぐん","多喜窪横穴墓群","府中市 武蔵台二丁目",139.4660055,35.69185355,0,0,0,1,0,0,0,0,0
13206003100,13206,"31","せんげんやま","せんげん山","府中市 武蔵台二丁目",139.4649068,35.69020841,0,0,0,0,0,0,0,0,1
13206003200,13206,"32","","府中市№32遺跡","府中市 武蔵台二丁目",139.4657651,35.69051513,0,0,0,0,0,0,0,0,1
13206003300,13206,"33","むさしこくぶんじあとかんれん（むさしだいひがし）いせき","武蔵国分寺跡関連（武蔵台東）遺跡","府中市 武蔵台二丁目",139.4663831,35.69288523,1,1,0,0,1,1,0,0,0
13206003400,13206,"34","あさひちょういせき","朝日町遺跡","府中市 朝日町二丁目",139.5174351,35.67654769,1,0,0,0,0,0,0,0,0
13206003401,13206,"34-1","あさひちょういせき","朝日町遺跡","府中市 朝日町三丁目",139.5197877,35.67701914,1,1,0,0,1,1,1,0,0
13206003500,13206,"35","あさひちょうしんめいだいいせき","朝日町神明台遺跡","府中市 朝日町三丁目",139.5204057,35.6661418,0,1,0,0,1,1,0,1,0
13206003600,13206,"36-","むさしふちゅうくまのじんじゃこふん","武蔵府中熊野神社古墳","府中市 西府町二丁目",139.4569602,35.67534549,0,0,0,1,0,0,0,0,0
13206003701,13206,"37-1","みたけづかこぐふんぐん１ごうふん","御嶽塚古墳群１号墳","府中市 本宿町一丁目",139.4590545,35.66870756,0,0,0,1,0,0,0,0,0
